Time,PlayerSpeed,MonsterSpeed,DistanceToPlayer
96.71,2.96,2.49,50.73
96.71,2.96,2.49,50.74
96.72,2.96,2.50,50.74
96.72,2.96,2.49,50.74
96.72,2.96,2.49,50.74
96.72,2.96,2.49,50.74
96.72,2.96,2.49,50.75
96.73,2.96,2.49,50.75
96.73,2.96,2.49,50.75
96.73,2.96,2.49,50.75
96.73,2.96,2.50,50.76
96.74,2.96,2.49,50.76
96.74,2.96,2.50,50.76
96.74,2.96,2.50,50.76
96.74,2.96,2.49,50.76
96.75,2.96,2.50,50.77
96.75,2.96,2.50,50.77
96.76,2.96,2.49,50.77
96.76,2.95,2.49,50.78
96.76,2.95,2.50,50.78
96.76,2.95,2.50,50.78
96.77,2.95,2.49,50.78
96.77,2.95,2.49,50.78
96.77,2.95,2.49,50.79
96.77,2.95,2.49,50.79
96.77,2.95,2.49,50.79
96.78,2.95,2.49,50.79
96.78,2.95,2.49,50.80
96.79,2.95,2.49,50.80
96.79,2.95,2.49,50.80
96.79,2.95,2.50,50.80
96.79,2.95,2.49,50.81
96.79,2.94,2.49,50.81
96.80,2.94,2.50,50.81
96.80,2.94,2.49,50.81
96.80,2.94,2.49,50.81
96.81,2.94,2.49,50.82
96.81,2.94,2.49,50.82
96.81,2.94,2.50,50.82
96.81,2.93,2.49,50.82
96.81,2.93,2.49,50.82
96.82,2.93,2.50,50.83
96.82,2.93,2.49,50.83
96.82,2.93,2.49,50.83
96.82,2.92,2.49,50.83
96.83,2.92,2.49,50.84
96.83,2.92,2.49,50.84
96.83,2.92,2.49,50.84
96.83,2.92,2.49,50.84
96.84,2.91,2.49,50.84
96.84,2.91,2.49,50.84
96.84,2.91,2.49,50.85
96.84,2.78,2.49,50.85
96.85,2.77,2.49,50.85
96.85,2.76,2.49,50.85
96.85,2.76,2.49,50.86
96.85,2.75,2.49,50.86
96.85,2.74,2.49,50.86
96.86,2.74,2.49,50.86
96.86,2.73,2.49,50.86
96.86,2.72,2.49,50.87
96.86,2.70,2.49,50.87
96.87,2.69,2.50,50.87
96.87,2.68,2.50,50.87
96.87,2.67,2.49,50.87
96.87,2.65,2.50,50.87
96.88,2.64,2.49,50.88
96.88,2.62,2.49,50.88
96.88,2.60,2.49,50.88
96.88,2.58,2.49,50.88
96.88,2.55,2.49,50.88
96.89,2.53,2.49,50.88
96.89,2.50,2.50,50.89
96.89,2.46,2.49,50.89
96.89,2.42,2.49,50.89
96.90,2.37,2.49,50.89
96.90,2.32,2.49,50.89
96.90,2.27,2.49,50.89
96.90,2.20,2.49,50.89
96.90,2.11,2.49,50.89
96.91,2.02,2.49,50.89
96.91,1.88,2.50,50.89
96.91,1.72,2.49,50.89
96.91,1.70,2.49,50.89
96.92,1.70,2.49,50.89
96.92,1.70,2.50,50.89
96.92,1.70,2.49,50.89
96.93,1.70,2.50,50.89
96.93,1.70,2.49,50.89
96.93,1.70,2.50,50.89
96.94,1.70,2.49,50.89
96.94,1.70,2.49,50.89
96.94,1.70,2.49,50.89
96.94,1.70,2.50,50.89
96.95,1.70,2.49,50.89
96.95,0.00,2.49,50.89
96.95,0.00,2.49,50.88
96.95,0.00,2.49,50.88
96.95,0.00,2.49,50.88
96.96,0.00,2.49,50.87
96.96,0.00,2.50,50.87
96.96,0.00,2.49,50.87
96.96,0.00,2.49,50.86
96.97,0.00,2.50,50.86
96.97,0.00,2.50,50.85
96.97,0.00,2.49,50.85
96.97,0.00,2.49,50.85
96.98,0.00,2.50,50.84
96.98,0.00,2.49,50.84
96.98,0.00,2.50,50.84
96.98,0.00,2.49,50.83
96.99,0.00,2.49,50.83
96.99,0.00,2.50,50.82
96.99,0.00,2.49,50.82
96.99,0.00,2.49,50.82
96.99,0.00,2.49,50.81
97.00,0.00,2.49,50.81
97.00,0.00,2.49,50.81
97.00,0.00,2.50,50.80
97.00,0.00,2.50,50.80
97.01,0.00,2.49,50.79
97.01,0.00,2.50,50.79
97.01,0.00,2.49,50.79
97.01,0.00,2.49,50.78
97.01,0.00,2.50,50.78
97.02,0.00,2.50,50.77
97.02,0.00,2.50,50.77
97.02,0.00,2.50,50.77
97.02,0.00,2.50,50.76
97.03,0.00,2.50,50.76
97.03,0.00,2.50,50.76
97.03,0.00,2.50,50.75
97.03,0.00,2.50,50.75
97.04,0.00,2.50,50.74
97.04,0.00,2.50,50.74
97.04,0.00,2.50,50.74
97.04,0.00,2.50,50.73
97.05,0.00,2.50,50.73
97.05,0.00,2.50,50.73
97.05,0.00,2.50,50.72
97.05,0.00,2.50,50.72
97.05,0.00,2.50,50.71
97.06,0.00,2.50,50.71
97.06,0.00,2.50,50.71
97.06,0.00,2.50,50.70
97.06,0.00,2.50,50.70
97.07,0.00,2.50,50.70
97.07,0.00,2.50,50.69
97.07,0.00,2.50,50.69
97.07,0.00,2.50,50.68
97.07,0.00,2.50,50.68
97.08,0.00,2.50,50.68
97.08,0.00,2.50,50.67
97.08,0.00,2.50,50.67
97.08,0.00,2.50,50.66
97.09,0.00,2.50,50.66
97.09,0.00,2.50,50.66
97.09,0.00,2.50,50.65
97.09,0.00,2.50,50.65
97.10,0.00,2.50,50.65
97.10,0.00,2.50,50.64
97.10,0.00,2.50,50.64
97.10,0.00,2.50,50.64
97.10,0.00,2.50,50.63
97.11,0.00,2.50,50.63
97.11,0.00,2.50,50.62
97.11,0.00,2.50,50.62
97.11,0.00,2.50,50.61
97.12,0.00,2.50,50.61
97.12,0.00,2.50,50.61
97.12,0.00,2.50,50.60
97.12,0.00,2.50,50.60
97.13,0.00,2.50,50.59
97.13,0.00,2.50,50.59
97.13,0.00,2.51,50.59
97.13,0.00,2.51,50.58
97.14,0.00,2.51,50.58
97.14,0.00,2.51,50.58
97.14,0.00,2.51,50.57
97.14,0.00,2.50,50.57
97.15,0.00,2.50,50.56
97.15,0.00,2.50,50.56
97.15,0.00,2.50,50.56
97.15,0.00,2.50,50.55
97.15,0.00,2.50,50.55
97.16,0.00,2.50,50.55
97.16,0.00,2.50,50.54
97.16,0.00,2.50,50.54
97.16,0.00,2.50,50.53
97.17,0.00,2.50,50.53
97.17,0.00,2.50,50.53
97.17,0.00,2.50,50.52
97.17,0.00,2.50,50.52
97.17,0.00,2.50,50.52
97.18,0.00,2.50,50.51
97.18,0.00,2.50,50.51
97.18,0.00,2.50,50.50
97.19,0.00,2.50,50.50
97.19,0.00,2.50,50.49
97.19,0.00,2.50,50.49
97.19,0.00,2.50,50.49
97.20,0.00,2.50,50.48
97.20,0.00,2.50,50.48
97.20,0.00,2.50,50.47
97.20,0.00,2.50,50.47
97.21,0.00,2.50,50.47
97.21,0.00,2.50,50.46
97.21,0.00,2.50,50.46
97.21,0.00,2.50,50.45
97.22,0.00,2.50,50.45
97.22,1.75,2.50,50.45
97.22,1.75,2.50,50.45
97.22,1.75,2.50,50.45
97.23,1.75,2.50,50.45
97.23,1.76,2.50,50.45
97.23,1.76,2.50,50.45
97.23,1.76,2.50,50.45
97.24,1.76,2.49,50.45
97.24,1.76,2.49,50.45
97.24,1.76,2.49,50.45
97.24,2.01,2.49,50.45
97.25,2.17,2.49,50.45
97.25,2.28,2.49,50.45
97.25,2.38,2.49,50.45
97.25,2.45,2.49,50.45
97.26,2.50,2.49,50.46
97.26,2.55,2.49,50.46
97.26,2.59,2.49,50.46
97.26,2.63,2.49,50.46
97.27,2.66,2.49,50.46
97.27,2.68,2.50,50.46
97.27,2.70,2.50,50.46
97.27,2.72,2.50,50.47
97.28,2.74,2.50,50.47
97.28,2.77,2.50,50.47
97.29,2.79,2.50,50.47
97.29,2.80,2.51,50.48
97.29,2.80,2.51,50.48
97.29,2.81,2.51,50.48
97.29,2.82,2.50,50.48
97.30,2.83,2.50,50.48
97.30,2.83,2.51,50.48
97.30,2.84,2.50,50.49
97.30,2.84,2.51,50.49
97.31,2.85,2.50,50.49
97.31,2.85,2.51,50.49
97.31,2.86,2.50,50.49
97.31,2.86,2.51,50.50
97.32,2.86,2.51,50.50
97.32,2.87,2.50,50.50
97.32,2.87,2.51,50.50
97.32,2.87,2.50,50.50
97.33,2.87,2.50,50.50
97.33,2.88,2.51,50.51
97.33,2.88,2.50,50.51
97.33,2.88,2.50,50.51
97.33,2.88,2.51,50.51
97.34,2.89,2.51,50.51
97.34,2.89,2.51,50.51
97.34,2.89,2.51,50.52
97.34,2.89,2.51,50.52
97.35,2.89,2.51,50.52
97.35,2.90,2.51,50.52
97.35,2.90,2.50,50.52
97.35,2.90,2.51,50.53
97.36,2.90,2.51,50.53
97.36,2.90,2.51,50.53
97.36,2.90,2.50,50.53
97.36,2.90,2.51,50.53
97.36,2.91,2.50,50.54
97.37,2.91,2.51,50.54
97.37,2.91,2.51,50.54
97.37,2.91,2.51,50.54
97.37,2.91,2.51,50.54
97.38,2.91,2.51,50.54
97.38,2.91,2.51,50.55
97.38,2.91,2.51,50.55
97.38,2.92,2.51,50.55
97.39,2.92,2.51,50.55
97.39,2.92,2.51,50.56
97.39,2.92,2.51,50.56
97.39,2.92,2.50,50.56
97.40,2.92,2.51,50.56
97.40,2.92,2.50,50.56
97.40,2.93,2.50,50.57
97.40,2.93,2.50,50.57
97.41,2.93,2.50,50.57
97.41,2.93,2.50,50.58
97.42,2.94,2.51,50.58
97.42,2.94,2.51,50.58
97.42,2.94,2.51,50.59
97.43,2.94,2.51,50.59
97.43,2.94,2.51,50.59
97.43,2.94,2.50,50.59
97.44,2.94,2.51,50.59
97.44,2.94,2.50,50.60
97.44,2.94,2.51,50.60
97.44,2.94,2.50,50.60
97.45,2.94,2.50,50.60
97.45,2.94,2.51,50.60
97.45,2.97,2.51,50.61
97.45,2.98,2.51,50.61
97.45,2.98,2.51,50.61
97.46,2.98,2.50,50.61
97.46,2.67,2.50,50.61
97.46,2.99,2.50,50.61
97.46,2.99,2.50,50.62
97.47,2.99,2.50,50.62
97.47,2.99,2.50,50.62
97.47,2.99,2.50,50.62
97.47,2.99,2.50,50.62
97.48,2.99,2.50,50.62
97.48,2.99,2.50,50.63
97.48,2.99,2.50,50.63
97.48,2.99,2.50,50.63
97.49,2.99,2.50,50.63
97.49,2.99,2.50,50.64
97.49,2.99,2.50,50.64
97.49,2.99,2.50,50.64
97.50,2.99,2.50,50.64
97.50,2.99,2.50,50.64
97.50,2.99,2.50,50.65
97.50,2.99,2.50,50.65
97.50,2.99,2.50,50.65
97.51,2.99,2.50,50.65
97.51,2.99,2.50,50.65
97.51,2.99,2.50,50.66
97.51,2.99,2.50,50.66
97.52,2.99,2.50,50.66
97.52,2.99,2.50,50.66
97.52,2.99,2.50,50.66
97.52,2.99,2.50,50.67
97.52,2.99,2.50,50.67
97.53,2.99,2.50,50.67
97.53,2.99,2.50,50.67
97.53,2.99,2.50,50.67
97.53,2.99,2.50,50.68
97.54,2.99,2.50,50.68
97.54,2.99,2.50,50.68
97.54,2.99,2.50,50.68
97.54,2.99,2.50,50.69
97.54,2.99,2.50,50.69
97.55,2.99,2.50,50.69
97.55,2.99,2.50,50.69
97.55,2.99,2.50,50.69
97.55,2.99,2.50,50.70
97.56,2.99,2.50,50.70
97.56,2.99,2.50,50.70
97.56,2.99,2.50,50.70
97.56,2.99,2.50,50.71
97.56,2.99,2.50,50.71
97.57,2.99,2.50,50.71
97.57,2.99,2.50,50.71
97.57,2.99,2.50,50.71
97.57,2.99,2.50,50.72
97.58,2.99,2.50,50.72
97.58,2.99,2.50,50.72
97.58,2.99,2.50,50.72
97.58,2.99,2.50,50.72
97.58,2.99,2.50,50.73
97.59,2.99,2.50,50.73
97.59,2.99,2.50,50.73
97.59,2.99,2.50,50.74
97.59,2.99,2.50,50.74
97.60,2.99,2.50,50.74
97.60,2.99,2.50,50.74
97.60,2.99,2.50,50.75
97.60,2.99,2.50,50.75
97.61,2.99,2.50,50.75
97.61,2.99,2.50,50.75
97.61,2.99,2.50,50.75
97.61,2.99,2.50,50.76
97.62,2.99,2.50,50.76
97.62,2.99,2.50,50.76
97.62,2.99,2.50,50.76
97.62,2.99,2.50,50.77
97.62,2.99,2.50,50.77
97.63,2.99,2.50,50.77
97.63,2.99,2.50,50.77
97.63,2.99,2.50,50.78
97.63,2.99,2.50,50.78
97.64,2.99,2.50,50.78
97.64,2.99,2.50,50.78
97.64,2.99,2.50,50.79
97.64,2.99,2.50,50.79
97.64,2.99,2.50,50.79
97.65,2.99,2.50,50.79
97.65,2.99,2.50,50.80
97.65,2.99,2.50,50.80
97.65,2.99,2.50,50.80
97.66,2.99,2.50,50.80
97.66,2.99,2.50,50.81
97.66,2.99,2.50,50.81
97.66,2.99,2.50,50.81
97.66,2.99,2.50,50.81
97.67,2.99,2.50,50.82
97.67,2.99,2.50,50.82
97.67,2.99,2.50,50.82
97.67,2.99,2.50,50.83
97.68,2.99,2.50,50.83
97.68,2.99,2.50,50.83
97.68,2.99,2.50,50.83
97.69,2.99,2.50,50.84
97.69,3.00,2.50,50.84
97.69,3.02,2.50,50.84
97.69,3.04,2.50,50.84
97.69,3.07,2.50,50.84
97.70,3.10,2.50,50.85
97.70,3.14,2.50,50.85
97.70,3.19,2.50,50.85
97.70,3.24,2.50,50.85
97.71,3.29,2.50,50.86
97.71,3.35,2.50,50.86
97.71,3.41,2.50,50.86
97.71,3.47,2.50,50.86
97.72,3.55,2.50,50.87
97.72,3.63,2.50,50.87
97.72,3.49,2.50,50.87
97.72,2.99,2.50,50.87
97.72,2.99,2.50,50.87
97.73,3.00,2.50,50.88
97.73,3.02,2.50,50.88
97.73,3.04,2.50,50.88
97.73,3.06,2.50,50.88
97.74,3.11,2.50,50.89
97.74,3.15,2.50,50.89
97.74,1.13,2.50,50.89
97.74,1.29,2.50,50.88
97.75,0.74,2.50,50.88
97.75,0.00,2.50,50.87
97.75,0.00,2.49,50.87
97.75,0.00,2.49,50.86
97.75,0.00,2.49,50.86
97.76,0.00,2.49,50.85
97.76,0.00,2.48,50.85
97.76,0.00,2.48,50.85
97.76,0.00,2.48,50.84
97.77,0.00,2.48,50.83
97.77,0.00,2.48,50.83
97.77,0.00,2.48,50.83
97.77,0.00,2.47,50.82
97.78,0.00,2.47,50.82
97.78,0.00,2.47,50.81
97.78,0.00,2.47,50.81
97.78,0.00,2.47,50.80
97.79,0.00,2.47,50.80
97.79,0.00,2.47,50.79
97.79,0.00,2.47,50.78
97.79,0.00,2.47,50.78
97.80,0.00,2.47,50.78
97.80,0.00,2.47,50.77
97.80,0.00,2.47,50.77
97.81,0.00,2.47,50.75
97.81,0.00,2.48,50.75
97.81,0.00,2.48,50.74
97.81,0.00,2.48,50.74
97.82,0.00,2.48,50.73
97.82,0.00,2.48,50.73
97.82,0.00,2.48,50.72
97.82,0.00,2.49,50.72
97.83,0.00,2.49,50.71
97.83,0.00,2.49,50.71
97.83,0.00,2.49,50.70
97.83,0.00,2.50,50.70
97.84,0.00,2.53,50.69
97.84,0.00,2.53,50.68
97.84,0.00,2.54,50.67
97.85,0.00,2.54,50.67
97.85,0.00,2.55,50.66
97.85,0.00,2.55,50.66
97.85,0.00,2.56,50.65
97.86,0.00,2.56,50.65
97.86,0.00,2.57,50.64
97.86,0.00,2.57,50.63
97.86,0.00,2.58,50.63
97.87,0.00,2.58,50.62
97.87,0.00,2.59,50.62
97.87,0.00,2.59,50.61
97.87,0.00,2.60,50.61
97.87,0.00,2.60,50.60
97.88,0.00,2.61,50.60
97.88,0.00,2.61,50.59
97.88,0.00,2.60,50.59
97.88,0.00,2.60,50.58
97.89,0.00,2.60,50.58
97.89,0.00,2.60,50.57
97.89,0.00,2.60,50.57
97.89,0.00,2.61,50.56
97.89,0.00,2.60,50.56
97.90,0.00,2.60,50.55
97.90,0.00,2.60,50.54
97.90,0.00,2.60,50.54
97.90,0.00,2.61,50.53
97.91,0.00,2.61,50.53
97.91,0.00,2.61,50.52
97.91,0.00,2.61,50.52
97.91,0.00,2.61,50.51
97.91,0.00,2.61,50.51
97.92,0.00,2.61,50.50
97.92,0.00,2.61,50.50
97.92,0.00,2.61,50.49
97.92,0.00,2.61,50.48
97.93,0.00,2.67,50.48
97.93,0.00,2.72,50.47
97.93,0.00,2.72,50.47
97.93,0.00,2.72,50.46
97.94,0.00,2.72,50.46
97.94,0.00,2.72,50.45
97.94,0.00,2.72,50.45
97.94,0.00,2.72,50.44
97.94,0.00,2.72,50.44
97.95,0.00,2.72,50.43
97.95,0.00,2.72,50.43
97.95,0.00,2.72,50.42
97.95,0.00,2.72,50.42
97.95,0.00,2.72,50.41
97.96,0.00,2.72,50.41
97.96,0.00,2.72,50.40
97.96,0.00,2.72,50.40
97.96,0.00,2.72,50.39
97.97,0.00,2.72,50.39
97.97,0.00,2.72,50.38
97.97,0.00,2.72,50.38
97.97,0.00,2.72,50.37
97.97,0.00,2.72,50.37
97.98,0.00,2.72,50.36
97.98,0.00,2.72,50.36
97.98,0.00,2.72,50.35
97.98,0.00,2.72,50.35
97.98,0.00,2.72,50.34
97.99,0.00,2.72,50.33
97.99,0.00,2.72,50.33
97.99,0.00,2.72,50.32
98.00,0.00,2.72,50.32
98.00,0.00,2.72,50.31
98.00,0.00,2.72,50.30
98.00,0.00,2.72,50.30
98.00,0.00,2.72,50.29
98.01,0.00,2.72,50.29
98.01,0.00,2.72,50.28
98.01,0.00,2.72,50.28
98.01,0.00,2.72,50.27
98.02,0.00,2.72,50.27
98.02,0.00,2.72,50.26
98.02,0.00,2.72,50.26
98.02,0.00,2.72,50.25
98.02,0.00,2.72,50.25
98.03,0.00,2.72,50.24
98.03,0.00,2.72,50.24
98.03,0.00,2.72,50.23
98.03,0.00,2.72,50.23
98.04,0.00,2.72,50.22
98.04,0.00,2.72,50.22
98.04,0.00,2.72,50.21
98.04,0.00,2.72,50.21
98.04,0.00,2.72,50.20
98.05,0.00,2.72,50.19
98.05,0.00,2.71,50.19
98.05,0.00,2.72,50.18
98.05,0.00,2.71,50.18
98.05,0.00,2.71,50.17
98.06,0.00,2.71,50.17
98.06,0.00,2.72,50.16
98.06,0.00,2.71,50.16
98.06,0.00,2.64,50.15
98.07,0.00,2.51,50.15
98.07,0.00,2.51,50.14
98.07,0.00,2.51,50.14
98.07,0.00,2.51,50.13
98.08,0.00,2.51,50.13
98.08,0.00,2.51,50.12
98.08,0.00,2.51,50.11
98.08,0.00,2.51,50.11
98.08,0.00,2.51,50.10
98.09,0.00,2.51,50.10
98.09,0.00,2.51,50.09
98.09,0.00,2.51,50.09
98.09,0.00,2.51,50.08
98.10,0.00,2.51,50.07
98.10,0.00,2.51,50.07
98.10,0.00,2.51,50.06
98.11,0.00,2.51,50.05
98.11,0.00,2.51,50.05
98.11,0.00,2.51,50.04
98.11,0.00,2.51,50.04
98.12,0.00,2.51,50.03
98.12,0.00,2.51,50.03
98.12,0.00,2.51,50.02
98.12,0.00,2.51,50.01
98.12,0.00,2.51,50.01
98.13,0.00,2.51,50.00
98.13,0.00,2.51,50.00
98.13,0.00,2.51,49.99
98.13,0.00,2.51,49.99
98.14,0.00,2.51,49.98
98.14,0.00,2.51,49.98
98.14,0.00,2.51,49.97
98.14,0.00,2.51,49.96
98.15,0.00,2.51,49.96
98.15,0.00,2.51,49.95
98.15,0.00,2.51,49.95
98.15,0.00,2.51,49.94
98.16,0.00,2.51,49.93
98.16,0.00,2.51,49.93
98.16,0.00,2.51,49.92
98.17,0.00,2.50,49.91
98.17,0.00,2.50,49.91
98.17,0.00,2.50,49.90
98.17,0.00,2.50,49.90
98.17,0.00,2.50,49.89
98.18,0.00,2.50,49.89
98.18,0.00,2.51,49.88
98.18,0.00,2.54,49.87
98.18,0.00,2.54,49.87
98.19,0.00,2.53,49.86
98.19,0.00,2.53,49.86
98.19,0.00,2.53,49.85
98.19,0.00,2.53,49.84
98.20,0.00,2.53,49.84
98.20,0.00,2.53,49.83
98.20,0.00,2.53,49.83
98.20,0.00,2.53,49.82
98.21,0.00,2.53,49.82
98.21,0.00,2.54,49.81
98.21,0.00,2.53,49.80
98.21,0.00,2.53,49.80
98.22,0.00,2.52,49.79
98.22,0.00,2.53,49.79
98.22,0.00,2.53,49.78
98.22,0.00,2.52,49.78
98.23,0.00,2.52,49.77
98.23,0.00,2.53,49.77
98.23,0.00,2.53,49.76
98.23,0.00,2.52,49.76
98.23,0.00,2.52,49.75
98.24,0.00,2.53,49.75
98.24,0.00,2.53,49.74
98.24,0.00,2.52,49.73
98.24,0.00,2.52,49.73
98.25,0.00,2.52,49.72
98.25,0.00,2.52,49.72
98.25,0.00,2.53,49.71
98.25,0.00,2.47,49.71
98.25,0.00,2.47,49.70
98.26,0.00,2.47,49.70
98.26,0.00,2.47,49.69
98.26,0.00,2.48,49.69
98.26,0.00,2.47,49.68
98.27,0.00,2.47,49.68
98.27,0.00,2.48,49.67
98.27,0.00,2.47,49.67
98.27,0.00,2.47,49.66
98.27,0.00,2.47,49.66
98.28,0.00,2.47,49.65
98.28,0.00,2.47,49.65
98.28,0.00,2.47,49.64
98.28,0.00,2.47,49.64
98.28,0.00,2.47,49.63
98.29,0.00,2.47,49.63
98.29,0.00,2.47,49.62
98.29,0.00,2.47,49.62
98.29,0.00,2.47,49.61
98.29,0.00,2.47,49.61
98.30,0.00,2.47,49.60
98.30,0.00,2.47,49.60
98.30,0.00,2.47,49.59
98.31,0.00,2.47,49.58
98.31,0.00,2.47,49.58
98.31,0.00,2.47,49.57
98.31,0.00,2.47,49.57
98.32,0.00,2.47,49.56
98.32,0.00,2.47,49.55
98.32,0.00,2.47,49.55
98.33,0.00,2.47,49.54
98.33,0.00,2.47,49.53
98.33,0.00,2.47,49.53
98.33,0.00,2.47,49.52
98.33,0.00,2.47,49.52
98.34,0.00,2.47,49.51
98.34,0.00,2.47,49.51
98.34,0.00,2.47,49.50
98.34,0.00,2.47,49.50
98.34,0.00,2.47,49.49
98.35,0.00,2.47,49.49
98.35,0.00,2.47,49.48
98.35,0.00,2.47,49.48
98.35,0.00,2.47,49.47
98.36,0.00,2.47,49.47
98.36,0.00,2.47,49.46
98.36,0.00,2.46,49.46
98.36,0.00,2.46,49.45
98.36,0.00,2.46,49.45
98.37,0.00,2.46,49.44
98.37,0.00,2.46,49.44
98.37,0.00,2.46,49.43
98.37,0.00,2.46,49.43
98.37,0.00,2.46,49.42
98.38,0.00,2.46,49.42
98.38,0.00,2.46,49.41
98.38,0.00,2.46,49.41
98.38,0.00,2.46,49.40
98.39,0.00,2.46,49.40
98.39,0.00,2.46,49.39
98.39,0.00,2.46,49.39
98.39,0.00,2.46,49.38
98.40,0.00,2.46,49.37
98.40,0.00,2.46,49.37
98.40,0.00,2.46,49.36
98.40,0.00,2.45,49.36
98.40,0.00,2.45,49.35
98.41,0.00,2.46,49.35
98.41,0.00,2.45,49.34
98.41,0.00,2.45,49.34
98.41,0.00,2.45,49.33
98.41,0.00,2.45,49.33
98.42,0.00,2.45,49.32
98.42,0.00,2.45,49.32
98.42,0.00,2.45,49.31
98.42,0.00,2.45,49.31
98.43,0.00,2.45,49.30
98.43,0.00,2.45,49.30
98.43,0.00,2.45,49.29
98.43,0.00,2.45,49.29
98.43,0.00,2.45,49.28
98.44,0.00,2.45,49.28
98.44,0.00,2.45,49.27
98.44,0.00,2.44,49.27
98.44,0.00,2.43,49.26
98.45,0.00,2.43,49.26
98.45,0.00,2.44,49.25
98.45,0.00,2.44,49.25
98.45,0.00,2.43,49.24
98.45,0.00,2.43,49.24
98.46,0.00,2.44,49.23
98.46,0.00,2.44,49.23
98.46,0.00,2.44,49.22
98.46,0.00,2.44,49.22
98.46,0.00,2.43,49.21
98.47,0.00,2.43,49.21
98.47,0.00,2.43,49.20
98.47,0.00,2.43,49.20
98.47,0.00,2.42,49.20
98.47,0.00,2.43,49.19
98.48,0.00,2.42,49.19
98.48,0.00,2.43,49.18
98.48,0.00,2.43,49.18
98.48,0.00,2.43,49.17
98.49,0.00,2.44,49.16
98.49,0.00,2.44,49.16
98.49,0.00,2.44,49.15
98.49,0.00,2.44,49.15
98.50,0.00,2.44,49.14
98.50,0.00,2.43,49.14
98.50,0.00,2.42,49.13
98.50,0.00,2.43,49.13
98.50,0.00,2.43,49.12
98.51,0.00,2.43,49.12
98.51,0.00,2.42,49.11
98.51,0.00,2.41,49.11
98.51,0.00,2.42,49.10
98.52,0.00,2.41,49.10
98.52,0.00,2.42,49.09
98.52,0.00,2.43,49.09
98.52,0.00,2.43,49.08
98.52,0.00,2.51,49.08
98.53,0.00,2.55,49.07
98.53,0.00,2.57,49.07
98.53,0.00,2.57,49.06
98.53,0.00,2.57,49.06
98.53,0.00,2.57,49.05
98.54,0.00,2.57,49.05
98.54,0.00,2.57,49.04
98.54,0.00,2.57,49.04
98.54,0.00,2.55,49.03
98.55,0.00,2.57,49.03
98.55,0.00,2.57,49.02
98.55,0.00,2.55,49.02
98.55,0.00,2.57,49.01
98.55,0.00,2.57,49.01
98.56,0.00,2.57,49.00
98.56,0.00,2.55,49.00
98.56,0.00,2.55,48.99
98.56,0.00,2.56,48.99
98.57,0.00,2.57,48.98
98.57,0.00,2.57,48.98
98.57,0.00,2.56,48.97
98.57,0.00,2.57,48.97
98.57,0.00,2.58,48.96
98.58,0.00,2.58,48.96
98.58,0.00,2.58,48.95
98.58,0.00,2.58,48.95
98.58,0.00,2.56,48.94
98.59,0.00,2.55,48.93
98.59,0.00,2.57,48.93
98.59,0.00,2.58,48.92
98.59,0.00,2.47,48.92
98.60,0.00,2.45,48.91
98.60,0.00,2.47,48.91
98.60,0.00,2.47,48.90
98.60,0.00,2.45,48.89
98.61,0.00,2.47,48.89
98.61,0.00,2.47,48.89
98.61,0.00,2.47,48.88
98.61,0.00,2.47,48.88
98.61,0.00,2.45,48.87
98.62,0.00,2.46,48.87
98.62,0.00,2.46,48.86
98.62,0.00,2.46,48.86
98.62,0.00,2.46,48.85
98.62,0.00,2.46,48.85
98.63,0.00,2.46,48.84
98.63,0.00,2.46,48.84
98.63,0.00,2.44,48.83
98.63,0.00,2.46,48.83
98.64,0.00,2.46,48.82
98.64,0.00,2.45,48.82
98.64,0.00,2.45,48.81
98.64,0.00,2.45,48.81
98.64,0.00,2.45,48.80
98.65,0.00,2.45,48.80
98.65,0.00,2.52,48.79
98.65,0.00,2.53,48.79
98.65,0.00,2.53,48.78
98.65,0.00,2.53,48.78
98.66,0.00,2.53,48.77
98.66,0.00,2.52,48.77
98.66,0.00,2.53,48.76
98.66,0.00,2.53,48.76
98.67,0.00,2.51,48.74
98.67,0.00,2.53,48.74
98.67,0.00,2.53,48.73
98.68,0.00,2.53,48.72
98.68,0.00,2.51,48.72
98.68,0.00,2.53,48.71
98.68,0.00,2.53,48.71
98.69,0.00,2.53,48.70
98.69,0.00,2.52,48.70
98.69,0.00,2.53,48.69
98.69,0.00,2.53,48.69
98.70,0.00,2.53,48.68
98.70,0.00,2.53,48.68
98.70,0.00,2.53,48.67
98.70,0.00,2.53,48.67
98.70,0.00,2.53,48.66
98.71,0.00,2.53,48.66
98.71,0.00,2.53,48.66
98.71,0.00,2.53,48.65
98.71,0.00,2.53,48.65
98.71,0.00,2.53,48.64
98.72,0.00,2.53,48.64
98.72,0.00,2.53,48.63
98.72,0.00,2.53,48.63
98.72,0.00,2.52,48.62
98.73,0.00,2.53,48.62
98.73,0.00,2.52,48.61
98.73,0.00,2.50,48.61
98.73,0.00,2.50,48.60
98.73,0.00,2.49,48.60
98.74,0.00,2.48,48.59
98.74,0.00,2.48,48.59
98.74,0.00,2.48,48.58
98.74,0.00,2.48,48.58
98.74,0.00,2.47,48.57
98.75,0.00,2.47,48.57
98.75,0.00,2.47,48.56
98.75,0.00,2.47,48.56
98.75,0.00,2.47,48.55
98.76,3.02,2.47,48.55
98.76,3.05,2.47,48.56
98.76,3.08,2.46,48.56
98.76,3.11,2.46,48.56
98.77,3.15,2.46,48.56
98.77,3.20,2.46,48.56
